CD_MUN,NM_MUN,SIGLA,REGIAO_MUN,AREA_MUN,CNUC,NM_UC,REGIAO_UC,AREA_UC,AREA_SOBREP,PERC_SOBREP,PERC_TOTAL
1100015,Alta Floresta D'Oeste,RO,Norte,0.5876566405818572,0000.00.0206,RESERVA BIOLÓGICA DO GUAPORÉ,Norte,0.5121616066332668,0.0797199733640851,0.13565740239938728,0.13565740239938728
1100320,São Miguel do Guaporé,RO,Norte,0.6184095500225621,0000.00.0206,RESERVA BIOLÓGICA DO GUAPORÉ,Norte,0.5121616066332668,0.00026265581574397404,0.00042472794240385077,0.3902969287011965
1100320,São Miguel do Guaporé,RO,Norte,0.6184095500225621,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.24110069223755096,0.38987220075879264,0.3902969287011965
1101492,São Francisco do Guaporé,RO,Norte,0.9109924087800098,0000.00.0206,RESERVA BIOLÓGICA DO GUAPORÉ,Norte,0.5121616066332668,0.43177288491724575,0.47395881761020475,0.47395881761020475
1101500,Seringueiras,RO,Norte,0.3130127392096223,0000.00.0206,RESERVA BIOLÓGICA DO GUAPORÉ,Norte,0.5121616066332668,3.2981537702653895e-05,0.00010536803641262155,0.00010536803641262155
1100080,Costa Marques,RO,Norte,0.4141974215637057,0000.00.0238,RESERVA EXTRATIVISTA DO RIO DO CAUTÁRIO,Norte,0.062319864346211465,0.000617592082147451,0.0014910572833019486,0.0014910572833019486
1100106,Guajará-Mirim,RO,Norte,2.05834640043199,0000.00.0238,RESERVA EXTRATIVISTA DO RIO DO CAUTÁRIO,Norte,0.062319864346211465,0.061702272264064016,0.029976622132753948,0.2930810116103597
1100106,Guajará-Mirim,RO,Norte,2.05834640043199,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.09600105938355549,0.0466398947054818,0.2930810116103597
1100106,Guajará-Mirim,RO,Norte,2.05834640043199,0000.00.0188,PARQUE NACIONAL SERRA DA CUTIA,Norte,0.2350411934336169,0.23504119343361696,0.11418932857185181,0.2930810116103597
1100106,Guajará-Mirim,RO,Norte,2.05834640043199,0000.00.0221,RESERVA EXTRATIVISTA BARREIRO DAS ANTAS,Norte,0.08801010940898,0.08801010940898008,0.042757676448681906,0.2930810116103597
1100106,Guajará-Mirim,RO,Norte,2.05834640043199,0000.00.0256,RESERVA EXTRATIVISTA DO RIO OURO PRETO,Norte,0.16914951157560276,0.12250761079293365,0.059517489751590255,0.2930810116103597
1100338,Nova Mamoré,RO,Norte,0.8314030523823378,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.027158932552698606,0.03266638542506699,0.0887666134059715
1100338,Nova Mamoré,RO,Norte,0.8314030523823378,0000.00.0256,RESERVA EXTRATIVISTA DO RIO OURO PRETO,Norte,0.16914951157560276,0.046641900782669055,0.05610022798090452,0.0887666134059715
1100346,Alvorada D'Oeste,RO,Norte,0.2508415629497527,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.08905083293878775,0.35500828447886035,0.35500828447886035
1100700,Campo Novo de Rondônia,RO,Norte,0.28425643781147836,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.051970593014019684,0.18282995950468883,0.18282995950468883
1101005,Governador Jorge Teixeira,RO,Norte,0.4188377945476751,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.08108556173063067,0.19359657315118664,0.19359657315118664
1101302,Mirante da Serra,RO,Norte,0.09861920370025361,0000.00.0163,PARQUE NACIONAL DE PACAÁS NOVOS,Norte,0.5864924854656535,0.00012481360840963635,0.001265611602269664,0.001265611602269664
1100122,Ji-Paraná,RO,Norte,0.5695227767398138,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,0.17323359338506095,0.3041732490080948,0.3041732490080948
1100130,Machadinho D'Oeste,RO,Norte,0.7000850753837311,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,0.004554666153543551,0.006505875233873603,0.15261128911123653
1100130,Machadinho D'Oeste,RO,Norte,0.7000850753837311,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.10219401357232227,0.1459737068617091,0.15261128911123653
1100130,Machadinho D'Oeste,RO,Norte,0.7000850753837311,0000.00.0092,FLORESTA NACIONAL DE HUMAITÁ,Norte,0.39096953504765775,9.220611598256283e-05,0.00013170701565380858,0.15261128911123653
1101609,Theobroma,RO,Norte,0.18126732496593292,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,3.097487853334595e-07,1.7087954786758903e-06,1.7087954786758903e-06
1101757,Vale do Anari,RO,Norte,0.25832062522890736,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,0.1078008075479124,0.41731397735812287,0.41731397735812287
1101807,Vale do Paraíso,RO,Norte,0.07972242098508889,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,1.3369390247660214e-06,1.6769925050520977e-05,1.6769925050520977e-05
5103254,Colniza,MT,Centro-Oeste,2.3010079969178934,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,0.0002285754267544222,9.933708490391589e-05,0.001443948630525828
5103254,Colniza,MT,Centro-Oeste,2.3010079969178934,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.0030065346280406025,0.0013066163316545329,0.001443948630525828
5103254,Colniza,MT,Centro-Oeste,2.3010079969178934,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,8.742729118354632e-05,3.799521396737935e-05,0.001443948630525828
5107578,Rondolândia,MT,Centro-Oeste,1.0453045954935445,0000.00.0208,RESERVA BIOLÓGICA DO JARU,Norte,0.2858919352307881,7.26460297069029e-05,6.949747472659182e-05,6.949747472659182e-05
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.0001445061052184168,3.2499350390485285e-05,0.26439684815979797
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.0119,FLORESTA NACIONAL DO JATUARANA,Norte,0.46676664298918036,0.4667666429891805,0.10497558326803907,0.26439684815979797
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,0.5181865627867371,0.11653989737107025,0.26439684815979797
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.3410,PARQUE NACIONAL DO ACARI,Norte,0.7325181007394389,0.08608171716515803,0.019359734899343048,0.26439684815979797
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.3408,FLORESTA NACIONAL DE URUPADI,Norte,0.4394826036845292,6.324306318722552e-05,1.422333310542574e-05,0.26439684815979797
1300144,Apuí,AM,Norte,4.446430574216134,0000.00.3409,FLORESTA NACIONAL DO ARIPUANÃ,Norte,0.6147981414702325,0.10437955727462503,0.023474909937849692,0.26439684815979797
1301704,Humaitá,AM,Norte,2.7118768026199267,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.00015651471002968507,5.7714535512261186e-05,0.14400089450438527
1301704,Humaitá,AM,Norte,2.7118768026199267,0000.00.0092,FLORESTA NACIONAL DE HUMAITÁ,Norte,0.39096953504765775,0.38990539980784394,0.1437769589795373,0.14400089450438527
1301704,Humaitá,AM,Norte,2.7118768026199267,0000.00.0053,ESTAÇÃO ECOLÓGICA DE CUNIÃ,,0.14982839799878894,4.903592185310885e-06,1.8081913531520149e-06,0.14400089450438527
1301704,Humaitá,AM,Norte,2.7118768026199267,0000.00.1633,PARQUE NACIONAL MAPINGUARI,,1.4592682797582346,1.0354319356511423e-05,3.8181378101351e-06,0.14400089450438527
1301704,Humaitá,AM,Norte,2.7118768026199267,0000.00.0085,FLORESTA NACIONAL DE BALATA-TUFARI,Norte,0.8911056532132179,0.0004355129335462339,0.0001605946601724266,0.14400089450438527
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.14704463938433493,0.03722513201357331,0.1870530783975074
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.3409,FLORESTA NACIONAL DO ARIPUANÃ,Norte,0.6147981414702325,0.057345571858169714,0.014517336311966483,0.1870530783975074
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.0242,RESERVA EXTRATIVISTA DO LAGO DO CAPANÃ GRANDE,Norte,0.24910670237714977,0.24899093361159566,0.06303337824950278,0.1870530783975074
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.1626,PARQUE NACIONAL NASCENTES DO LAGO JARI,Norte,0.6601455211770443,4.165562150012876e-05,1.0545341985550337e-05,0.1870530783975074
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.3411,RESERVA BIOLÓGICA DO MANICORÉ,Norte,0.2938849208407913,0.16103319553394926,0.04076640935308679,0.1870530783975074
1302702,Manicoré,AM,Norte,3.95014420179137,0000.00.3407,ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ,Norte,0.1247349584755284,0.12443063704959077,0.03150027712739249,0.1870530783975074
1303304,Novo Aripuanã,AM,Norte,3.3693393605529485,0000.00.0284,PARQUE NACIONAL DOS CAMPOS AMAZÔNICOS,,0.7892160605652631,0.5366698521653195,0.1592804389039772,0.3953889138395341
1303304,Novo Aripuanã,AM,Norte,3.3693393605529485,0000.00.3410,PARQUE NACIONAL DO ACARI,Norte,0.7325181007394389,0.20930051889029463,0.06211915645562813,0.3953889138395341
1303304,Novo Aripuanã,AM,Norte,3.3693393605529485,0000.00.3409,FLORESTA NACIONAL DO ARIPUANÃ,Norte,0.6147981414702325,0.45307301233743724,0.1344693911340182,0.3953889138395341
1303304,Novo Aripuanã,AM,Norte,3.3693393605529485,0000.00.3411,RESERVA BIOLÓGICA DO MANICORÉ,Norte,0.2938849208407913,0.13285172530683154,0.03942960654608237,0.3953889138395341
1303304,Novo Aripuanã,AM,Norte,3.3693393605529485,0000.00.3407,ÁREA DE PROTEÇÃO AMBIENTAL DOS CAMPOS DE MANICORÉ,Norte,0.1247349584755284,0.0003043214259377933,9.032079982820447e-05,0.3953889138395341
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.0092,FLORESTA NACIONAL DE HUMAITÁ,Norte,0.39096953504765775,0.0009719291238321646,0.00034656237753439,0.19763238552802667
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.0097,FLORESTA NACIONAL DE JACUNDÁ,Norte,0.18164544337647393,0.12792493751371656,0.045614406857045264,0.19763238552802667
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.0116,FLORESTA NACIONAL DO BOM FUTURO,Norte,0.08240764608919741,0.08240764608919726,0.0293842308614846,0.19763238552802667
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.0233,RESERVA EXTRATIVISTA DO LAGO DO CUNIÃ,Norte,0.06271894550941347,0.06271894550941354,0.022363798284478247,0.19763238552802667
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.0053,ESTAÇÃO ECOLÓGICA DE CUNIÃ,,0.14982839799878894,0.1362344735647058,0.04857735189020166,0.19763238552802667
1100205,Porto Velho,RO,Norte,2.804485388018549,0000.00.1633,PARQUE NACIONAL MAPINGUARI,,1.4592682797582346,0.14399920561173402,0.051346035257282506,0.19763238552802667
1100809,Candeias do Jamari,RO,Norte,0.5625832373206847,0000.00.0097,FLORESTA NACIONAL DE JACUNDÁ,Norte,0.18164544337647393,0.05366972141169371,0.09539872120487798,0.09622985444473535
1100809,Candeias do Jamari,RO,Norte,0.5625832373206847,0000.00.0118,FLORESTA NACIONAL DO JAMARI,Norte,0.18278854577267073,0.0004675816287237881,0.0008311332398573695,0.09622985444473535
1100940,Cujubim,RO,Norte,0.3178660294809302,0000.00.0097,FLORESTA NACIONAL DE JACUNDÁ,Norte,0.18164544337647393,1.508116372856878e-08,4.744503133347109e-08,0.026699221512033165
1100940,Cujubim,RO,Norte,0.3178660294809302,0000.00.0118,FLORESTA NACIONAL DO JAMARI,Norte,0.18278854577267073,0.00848676045109809,0.02669917406700183,0.026699221512033165
1101104,Itapuã do Oeste,RO,Norte,0.335768055369379,0000.00.0097,FLORESTA NACIONAL DE JACUNDÁ,Norte,0.18164544337647393,5.076936989984391e-05,0.00015120369281107593,0.5178722939305762
1101104,Itapuã do Oeste,RO,Norte,0.335768055369379,0000.00.0118,FLORESTA NACIONAL DO JAMARI,Norte,0.18278854577267073,0.1738342036928492,0.5177210902377651,0.5178722939305762
1300904,Canutama,AM,Norte,2.7551678099490013,0000.00.0053,ESTAÇÃO ECOLÓGICA DE CUNIÃ,,0.14982839799878894,0.013589020841897738,0.004932193528404091,0.5396446175299785
1300904,Canutama,AM,Norte,2.7551678099490013,0000.00.1633,PARQUE NACIONAL MAPINGUARI,,1.4592682797582346,0.5825962395310523,0.21145580948909107,0.5396446175299785
1300904,Canutama,AM,Norte,2.7551678099490013,0000.00.0085,FLORESTA NACIONAL DE BALATA-TUFARI,Norte,0.8911056532132179,0.8906262186578875,0.3232566145124834,0.5396446175299785
1302405,Lábrea,AM,Norte,5.604299049323779,0000.00.1633,PARQUE NACIONAL MAPINGUARI,,1.4592682797582346,0.7326624802960897,0.1307322242885118,0.540068899999798
1302405,Lábrea,AM,Norte,5.604299049323779,0000.00.0085,FLORESTA NACIONAL DE BALATA-TUFARI,Norte,0.8911056532132179,2.1970830179737175e-06,3.9203529266319575e-07,0.540068899999798
1302405,Lábrea,AM,Norte,5.604299049323779,0000.00.1606,RESERVA EXTRATIVISTA DO MÉDIO PURÚS,Norte,0.4920882550303186,0.4483991372529922,0.08000985195590099,0.540068899999798
1302405,Lábrea,AM,Norte,5.604299049323779,0000.00.1628,RESERVA EXTRATIVISTA ITUXÍ,Norte,0.6381825946375467,0.6381825946375461,0.11387375816687548,0.540068899999798
1302405,Lábrea,AM,Norte,5.604299049323779,0000.00.1612,FLORESTA NACIONAL DO IQUIRI,Norte,1.2074612135685616,1.2074612135685607,0.21545267355321704,0.540068899999798
1200054,Assis Brasil,AC,Norte,0.41157821038737497,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.083447814132646,0.20275080659422037,0.36222915428865105
1200054,Assis Brasil,AC,Norte,0.41157821038737497,0000.00.0068,ESTAÇÃO ECOLÓGICA RIO ACRE,Norte,0.06566338223387387,0.06563781293960932,0.15947834769443067,0.36222915428865105
1200104,Brasiléia,AC,Norte,0.32467659331412374,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.15953373733264728,0.4913619910330241,0.4913619910330241
1200179,Capixaba,AC,Norte,0.14086896940436966,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.004599256383528809,0.032649180319666224,0.032649180319666224
1200252,Epitaciolândia,AC,Norte,0.1366611821062858,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.0493665455214466,0.36123312238769195,0.3766669656598676
1200252,Epitaciolândia,AC,Norte,0.1366611821062858,0000.00.0044,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERINGAL NOVA ESPERANÇA,Norte,0.0021284557919421577,0.0021092072660186703,0.01543384327217565,0.3766669656598676
1200401,Rio Branco,AC,Norte,0.7287015079482448,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.14294050526439245,0.19615782828123998,0.19615782828123998
1200500,Sena Madureira,AC,Norte,1.9579737985960302,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.08248537908580537,0.04212792793496609,0.4400995730982523
1200500,Sena Madureira,AC,Norte,1.9579737985960302,0000.00.0232,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,Norte,0.6222368513704626,0.6163652243968576,0.31479748341822744,0.4400995730982523
1200500,Sena Madureira,AC,Norte,1.9579737985960302,0000.00.0108,FLORESTA NACIONAL DE SÃO FRANCISCO,Norte,0.017433243930216103,0.017433243930216103,0.008903716659904568,0.4400995730982523
1200500,Sena Madureira,AC,Norte,1.9579737985960302,0000.00.0120,FLORESTA NACIONAL DO MACAUÃ,Norte,0.14541958548679718,0.14541958548679718,0.07427044508515418,0.4400995730982523
1200708,Xapuri,AC,Norte,0.4420038207276295,0000.00.0222,RESERVA EXTRATIVISTA CHICO MENDES,Norte,0.7693286580782083,0.2469288598219498,0.5586577496444577,0.5587012979692024
1200708,Xapuri,AC,Norte,0.4420038207276295,0000.00.0044,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO SERINGAL NOVA ESPERANÇA,Norte,0.0021284557919421577,1.9248525923482836e-05,4.3548324744785666e-05,0.5587012979692024
1200203,Cruzeiro do Sul,AC,Norte,0.7203641172146307,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,Norte,0.6871470393409178,0.11039014669572764,0.15324215082028741,0.1924781104965812
1200203,Cruzeiro do Sul,AC,Norte,0.7203641172146307,0000.00.0257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,,0.26664935465516154,0.028264177455282223,0.03923595967629379,0.1924781104965812
1200336,Mâncio Lima,AC,Norte,0.44663032542113357,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,Norte,0.6871470393409178,0.2281046998993289,0.5107237169447596,0.5107237169447596
1200351,Marechal Thaumaturgo,AC,Norte,0.6736899955454474,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,Norte,0.6871470393409178,0.060744628090246604,0.09016703304472443,0.7477718058888444
1200351,Marechal Thaumaturgo,AC,Norte,0.6736899955454474,0000.00.0257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,,0.26664935465516154,0.000637611307188746,0.0009464461568447508,0.7477718058888444
1200351,Marechal Thaumaturgo,AC,Norte,0.6736899955454474,0000.00.1517,RESERVA EXTRATIVISTA DO ALTO JURUÁ,Norte,0.44250679496618345,0.43802857618776736,0.6501930844811213,0.7477718058888444
1200351,Marechal Thaumaturgo,AC,Norte,0.6736899955454474,0000.00.0274,RESERVA EXTRATIVISTA DO ALTO TARAUACÁ,Norte,0.1266997592521951,0.004355568993064,0.006465242206153811,0.7477718058888444
1200393,Porto Walter,AC,Norte,0.5293625398944715,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,Norte,0.6871470393409178,0.20398681491297355,0.3853442575548288,0.40422648356333
1200393,Porto Walter,AC,Norte,0.5293625398944715,0000.00.0257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,,0.26664935465516154,0.009588228790937936,0.01811278295749705,0.40422648356333
1200393,Porto Walter,AC,Norte,0.5293625398944715,0000.00.1517,RESERVA EXTRATIVISTA DO ALTO JURUÁ,Norte,0.44250679496618345,0.00040731432778370923,0.0007694430510041519,0.40422648356333
1200427,Rodrigues Alves,AC,Norte,0.25222248752806425,0000.00.0149,PARQUE NACIONAL DA SERRA DO DIVISOR,Norte,0.6871470393409178,0.0818174367249373,0.32438597179338996,0.32438597179338996
1200609,Tarauacá,AC,Norte,1.6552581445884738,0000.00.0257,RESERVA EXTRATIVISTA RIOZINHO DA LIBERDADE,,0.26664935465516154,0.22815933710175273,0.13783912669312204,0.1679636531180878
1200609,Tarauacá,AC,Norte,1.6552581445884738,0000.00.1517,RESERVA EXTRATIVISTA DO ALTO JURUÁ,Norte,0.44250679496618345,0.0006119708272409647,0.0003697132252402307,0.1679636531180878
1200609,Tarauacá,AC,Norte,1.6552581445884738,0000.00.0274,RESERVA EXTRATIVISTA DO ALTO TARAUACÁ,Norte,0.1266997592521951,0.049251896889554315,0.029754813199725533,0.1679636531180878
1200302,Feijó,AC,Norte,2.300100181394011,0000.00.0107,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,Norte,0.19060040743233927,0.15279994025310523,0.06643186305063395,0.06643186305063395
1200435,Santa Rosa do Purus,AC,Norte,0.5067571960141999,0000.00.0107,FLORESTA NACIONAL DE SANTA ROSA DO PURUS,Norte,0.19060040743233927,0.03778902705305677,0.07457028208041051,0.07457028208041051
1200328,Jordão,AC,Norte,0.4408038630173793,0000.00.1517,RESERVA EXTRATIVISTA DO ALTO JURUÁ,Norte,0.44250679496618345,0.0032985074870289953,0.007482936888189084,0.17329884618909094
1200328,Jordão,AC,Norte,0.4408038630173793,0000.00.0274,RESERVA EXTRATIVISTA DO ALTO TARAUACÁ,Norte,0.1266997592521951,0.07309229336957694,0.16581590930090187,0.17329884618909094
1200344,Manoel Urbano,AC,Norte,0.8750737301815189,0000.00.0232,RESERVA EXTRATIVISTA DO CAZUMBÁ-IRACEMA,Norte,0.6222368513704626,0.005871626973608405,0.00670986543315663,0.00670986543315663
1300029,Alvarães,AM,Norte,0.4822083134052217,0000.00.0112,FLORESTA NACIONAL DE TEFÉ,Norte,0.7045972193158809,0.2465893209756606,0.5113750927152522,0.5113750927152522
1301001,Carauari,AM,Norte,2.102507183114803,0000.00.0112,FLORESTA NACIONAL DE TEFÉ,Norte,0.7045972193158809,0.0339187050501789,0.016132503766255548,0.1274699418833402
1301001,Carauari,AM,Norte,2.102507183114803,0000.00.0235,RESERVA EXTRATIVISTA DO MÉDIO JURUÁ,Norte,0.23408776339077036,0.23408776339077036,0.11133743811708466,0.1274699418833402
1302207,Juruá,AM,Norte,1.5824915470225316,0000.00.0112,FLORESTA NACIONAL DE TEFÉ,Norte,0.7045972193158809,0.08095722742814755,0.05115807890441444,0.10718031801623215
1302207,Juruá,AM,Norte,1.5824915470225316,0000.00.0230,RESERVA EXTRATIVISTA DO BAIXO JURUÁ,Norte,0.14491100514733807,0.08865471983972659,0.05602223911181771,0.10718031801623215
1304203,Tefé,AM,Norte,1.9305929861669548,0000.00.0112,FLORESTA NACIONAL DE TEFÉ,Norte,0.7045972193158809,0.34262018286809054,0.17746888408018968,0.17746888408018968
1304260,Uarini,AM,Norte,0.8359824273918149,0000.00.0112,FLORESTA NACIONAL DE TEFÉ,Norte,0.7045972193158809,0.0005117829938035034,0.0006121934828226201,0.06790581529150813
1304260,Uarini,AM,Norte,0.8359824273918149,0000.00.0230,RESERVA EXTRATIVISTA DO BAIXO JURUÁ,Norte,0.14491100514733807,0.05625628530761169,0.0672936218086855,0.06790581529150813
1300060,Amaturá,AM,Norte,0.38689985492492374,0000.00.0056,ESTAÇÃO ECOLÓGICA DE JUTAÍ-SOLIMÕES,Norte,0.2355484739462227,0.0024872616695043653,0.006428696309506262,0.006428696309506262
1302306,Jutaí,AM,Norte,5.662392555657019,0000.00.0056,ESTAÇÃO ECOLÓGICA DE JUTAÍ-SOLIMÕES,Norte,0.2355484739462227,0.22094706589073343,0.03902008977989278,0.07862183340581894
1302306,Jutaí,AM,Norte,5.662392555657019,0000.00.0239,RESERVA EXTRATIVISTA DO RIO JUTAÍ,Norte,0.22424061829848208,0.22424061829848202,0.039601743625926146,0.07862183340581894
1303700,Santo Antônio do Içá,AM,Norte,1.0060499206905626,0000.00.0056,ESTAÇÃO ECOLÓGICA DE JUTAÍ-SOLIMÕES,Norte,0.2355484739462227,0.010760874229655366,0.010696163290057212,0.021359383741466093
1303700,Santo Antônio do Içá,AM,Norte,1.0060499206905626,0000.00.0072,ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ,Norte,0.6760493149334003,7.2100593638557725e-06,7.166701388840343e-06,0.021359383741466093
1303700,Santo Antônio do Içá,AM,Norte,1.0060499206905626,0000.00.0038,ÁREA DE RELEVANTE INTERESSE ECOLÓGICO JAVARÍ-BURITI,Norte,0.010720522030082013,0.010720522030082032,0.010656053750020038,0.021359383741466093
1304237,Tonantins,AM,Norte,0.52431609769653,0000.00.0056,ESTAÇÃO ECOLÓGICA DE JUTAÍ-SOLIMÕES,Norte,0.2355484739462227,0.0013532721563291512,0.0025810234747215685,0.002604410999455785
1304237,Tonantins,AM,Norte,0.52431609769653,0000.00.0072,ESTAÇÃO ECOLÓGICA JUAMI-JAPURÁ,Norte,0.6760493149334003,1.2262455703425477e-05,2.3387524734216515e-05,0.002604410999455785
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,0.12319610625742408,0.03777399691341039,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.3410,PARQUE NACIONAL DO ACARI,Norte,0.7325181007394389,0.0003762172619710562,0.00011535453614720055,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.3408,FLORESTA NACIONAL DE URUPADI,Norte,0.4394826036845292,0.43834574560819595,0.1344041735135013,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.0104,FLORESTA NACIONAL DE PAU-ROSA,Norte,0.8025166867967867,0.7915351119510495,0.24269796979799502,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.3131,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,Norte,0.5442194798573947,0.5440561958814826,0.16681677439550133,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.0271,FLORESTA NACIONAL DO AMANA,,0.5569113319920034,0.11443644675436924,0.03508813807352535,0.6209434799410664
1302900,Maués,AM,Norte,3.2613998073814483,0000.00.0136,PARQUE NACIONAL DA AMAZÔNIA,,0.8687561530854516,0.013199122160067486,0.004047072710985702,0.6209434799410664
5100805,Apiacás,MT,Centro-Oeste,1.6837466398280756,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,0.8079878057249202,0.47987493285059946,0.47987493285059946
5103379,Cotriguaçu,MT,Centro-Oeste,0.7798794865615086,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,0.10466923360857658,0.13421206149435164,0.13421206149435164
5106158,Nova Bandeirantes,MT,Centro-Oeste,0.7875290750040154,0000.00.0281,PARQUE NACIONAL DO JURUENA,,1.6050516590639174,0.0509245233950783,0.06466367402983648,0.06466367402983648
1300805,Borba,AM,Norte,3.6070971978064166,0000.00.3410,PARQUE NACIONAL DO ACARI,Norte,0.7325181007394389,0.4367596474220127,0.12108341513159647,0.12119362239232145
1300805,Borba,AM,Norte,3.6070971978064166,0000.00.3408,FLORESTA NACIONAL DE URUPADI,Norte,0.4394826036845292,0.0001681928362328187,4.6628307198126456e-05,0.12119362239232145
1300805,Borba,AM,Norte,3.6070971978064166,0000.00.0104,FLORESTA NACIONAL DE PAU-ROSA,Norte,0.8025166867967867,6.605148919201691e-05,1.831153572245982e-05,0.12119362239232145
1300805,Borba,AM,Norte,3.6070971978064166,0000.00.3131,ESTAÇÃO ECOLÓGICA ALTO MAUÉS,Norte,0.5442194798573947,0.00016328397591416395,4.526741780439457e-05,0.12119362239232145
1503754,Jacareacanga,PA,Norte,4.36707417126249,0000.00.3408,FLORESTA NACIONAL DE URUPADI,Norte,0.4394826036845292,0.0009054221769129477,0.0002073292418230663,0.21330785519256004
1503754,Jacareacanga,PA,Norte,4.36707417126249,0000.00.0271,FLORESTA NACIONAL DO AMANA,,0.5569113319920034,0.09481624891546732,0.02171161862544153,0.21330785519256004
1503754,Jacareacanga,PA,Norte,4.36707417126249,0000.00.0270,FLORESTA NACIONAL DO CREPORI,Norte,0.6052794697810358,0.6049864644930473,0.1385335904011335,0.21330785519256004
1503754,Jacareacanga,PA,Norte,4.36707417126249,0000.00.0264,PARQUE NACIONAL DO RIO NOVO,Norte,0.44108498528934753,6.309754841754835e-05,1.444847189286627e-05,0.21330785519256004
